Age,StateProvinceCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January_15,February_15,March_15,April_15,November_14,December_14,Ski_Resort1_2014_2015,Ski_Resort2_2014_2015,Ski_Resort3_2014_2015,Ski_Resort4_2014_2015,Ski_Resort5_2014_2015
59,CO,2936.38,1093.38,1260.38,13,10.00,1,1918253,0.00,0.00,0.00,0.00,69.00,0.00,1093.38,2878.38,2976.38,2,2,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,2
23,CO,975,330.00,975.00,9,10.00,1,1918406,0.00,0.00,0.00,59.00,138.00,0.00,330.00,1113.00,1533.00,4,4,0,0,0,0,0,1,1,3,0,0,4,0,0,0,0,0,0,7
16,CO,1588.83,90.34,271.52,37,0.00,1,1918538,0.00,105.00,55.00,0.00,69.00,0.00,2343.69,11173.13,11446.44,8,4,4,0,0,1,0,0,0,4,4,2,0,0,4,0,0,0,0,14
46,CO,2728.56,545.03,2359.56,26,10.00,1,1947021,0.00,0.00,0.00,0.00,100.00,338.00,3227.95,7328.43,8688.43,4,2,2,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,4
51,CO,4709.1,570.79,2295.10,19,10.00,1,1947330,295.00,323.00,0.00,236.00,514.00,0.00,570.79,2295.10,2784.10,1,1,0,1,1,1,1,1,1,3,4,1,6,1,1,0,0,0,0,16
45,CO,6078.05,1204.61,4003.66,26,10.00,0,1947480,0.00,59.00,0.00,237.00,79.00,0.00,2352.61,7168.66,8476.63,4,2,2,0,1,1,1,1,1,3,4,2,2,0,2,0,0,13,0,0
48,CO,3868.22,671.38,2067.22,14,9.38,1,1947507,59.00,0.00,713.00,0.00,276.00,0.00,671.38,2067.22,3220.22,1,1,0,0,0,1,1,1,1,3,3,0,1,0,0,0,0,0,0,7
42,CO,8679.29,616.88,4620.69,18,8.04,0,1921280,31.10,115.00,10.62,40.50,0.00,0.00,661.07,4856.95,5992.59,7,3,4,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
48,CO,2633.64,469.00,1563.64,14,10.00,1,1923669,0.00,138.00,0.00,0.00,138.00,0.00,469.00,1563.64,1612.64,1,1,0,0,1,1,1,1,1,0,4,1,0,0,0,0,0,0,0,5
76,CO,5684.1,1022.00,1776.10,11,0.00,1,1924704,0.00,0.00,0.00,0.00,0.00,404.00,1022.00,1785.79,2672.79,2,2,0,1,1,1,1,1,1,6,2,1,0,1,3,0,0,0,0,13
71,CO,3805.55,436.53,1420.55,23,0.00,0,1924721,354.00,414.00,141.00,59.00,138.00,0.00,451.40,1460.95,1650.95,3,2,1,0,1,1,1,1,1,3,2,0,6,1,4,0,0,0,0,16
58,CO,13285,1258.00,4564.00,10,0.00,0,1924739,30.00,0.00,0.00,0.00,0.00,0.00,1258.00,4564.00,7136.00,4,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2
49,CO,15511.23,2971.75,9397.55,35,0.00,1,1886883,0.00,429.00,439.00,0.00,200.00,0.00,2971.75,9397.55,10878.98,1,1,0,0,1,1,1,1,1,8,2,4,0,2,0,0,0,14,0,2
46,CO,16965,.00,11676.00,31,10.00,0,1888921,177.00,0.00,0.00,0.00,0.00,0.00,0.00,11676.00,15431.00,2,1,1,1,0,0,0,0,0,5,2,5,2,0,4,0,0,0,0,18
51,CO,722.58,20.00,298.58,33,0.00,0,1889314,0.00,0.00,0.00,40.00,40.00,0.00,20.00,298.58,313.58,13,10,3,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
70,CO,1458,.00,463.00,6,0.00,1,1889348,295.00,0.00,0.00,118.00,345.00,0.00,0.00,463.00,463.00,1,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,7
57,CO,2349.15,99.00,594.65,104,10.00,1,1947539,0.00,69.00,0.00,0.00,297.00,0.00,99.00,594.65,2036.15,2,2,0,0,1,1,1,0,1,3,2,7,4,4,2,0,0,0,0,22
29,CO,2936.33,808.00,1774.33,11,7.90,1,1947573,514.00,69.00,0.00,59.00,0.00,0.00,808.00,1405.33,1774.33,6,6,0,0,1,0,1,1,1,3,3,4,0,2,3,0,0,0,0,15
43,CO,2831.29,98.00,1423.00,9,4.21,1,1947589,298.00,0.00,0.00,0.00,69.00,0.00,98.00,1497.73,1497.73,4,2,2,0,1,0,0,1,0,2,1,2,5,0,1,0,0,0,0,11
72,CO,2456.08,-41.09,951.08,16,6.38,1,1947675,0.00,0.00,765.00,0.00,0.00,0.00,-41.09,951.08,1089.08,1,1,0,0,1,1,1,1,1,4,7,3,5,0,4,0,0,2,0,21
66,CO,2842.24,499.00,1639.24,12,10.00,1,1947725,236.00,0.00,69.00,0.00,207.00,0.00,998.00,3214.24,4121.24,2,2,0,0,0,0,0,1,0,9,8,9,0,0,0,0,0,0,0,26
48,CO,4874.75,1964.94,3761.10,25,9.67,1,1889380,0.00,0.00,0.00,0.00,0.00,79.00,1964.94,3761.10,3830.10,2,1,1,1,1,1,1,1,1,5,1,2,0,0,0,0,0,0,0,8
71,CO,2481.02,493.54,1105.02,10,10.00,1,1889412,0.00,69.00,0.00,0.00,69.00,0.00,493.54,1105.02,1544.02,5,5,0,0,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3
33,CO,1801,.00,159.00,69,10.00,1,1889471,0.00,0.00,425.00,0.00,159.00,0.00,1482.28,3640.45,4366.45,4,4,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
23,CO,1904.15,239.00,913.82,16,6.66,1,1889687,0.00,0.00,0.00,0.00,0.00,0.00,239.00,913.82,1707.82,1,1,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,2,0,2
25,CO,3491.44,1212.00,3422.94,113,0.00,0,1889696,0.00,0.00,0.00,79.00,0.00,0.00,1777.75,4535.28,4603.78,3,3,0,0,0,0,1,1,1,17,15,14,0,3,23,0,0,70,0,2
46,CO,3457.57,.00,1434.37,3,10.00,1,1890968,0.00,0.00,38.72,0.00,0.00,0.00,0.00,1440.99,1768.19,5,3,2,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,0,5
55,CO,7731.02,1171.02,2452.02,38,0.00,0,1924756,0.00,0.00,169.00,236.00,207.00,0.00,2459.92,8929.54,9478.54,6,6,0,0,1,0,1,0,1,1,0,5,0,0,0,0,0,0,0,6
49,CO,1701.1,552.41,1038.95,6,0.00,1,1931576,0.00,0.00,149.00,0.00,0.00,0.00,552.41,1454.41,1454.41,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
59,CO,2616.12,431.66,1720.12,18,9.74,1,1937506,0.00,0.00,338.00,118.00,0.00,0.00,431.66,1720.12,1909.12,2,2,0,0,1,0,1,1,1,0,3,3,1,0,2,0,0,0,0,9
78,CO,4109.75,451.54,1328.23,33,0.00,0,1938460,497.00,0.00,828.00,0.00,0.00,0.00,451.54,1328.23,2893.04,1,1,0,0,1,1,1,1,1,5,5,7,0,0,0,0,0,0,0,17
56,CO,5597.8,1104.08,3100.64,18,10.00,1,1947989,354.00,0.00,0.00,118.00,69.00,79.00,1104.08,2432.64,3169.64,3,3,0,0,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,6
35,CO,997,199.00,598.00,3,2.17,0,1948852,0.00,0.00,0.00,0.00,179.00,199.00,199.00,598.00,997.00,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2
28,CO,2271.88,379.00,1450.88,15,9.26,1,1948925,177.00,0.00,0.00,177.00,0.00,0.00,468.00,1243.03,1612.03,5,5,0,1,0,0,1,1,1,6,0,1,0,0,7,0,0,2,0,12
48,CO,931.36,.00,65.78,12,2.40,1,1949788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1207.28,1557.28,6,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,CO,1461.14,435.34,943.14,37,0.00,1,1949856,59.00,0.00,0.00,0.00,0.00,0.00,1085.35,2637.05,3913.05,4,2,2,0,1,0,0,0,1,3,2,5,2,0,2,0,0,0,0,14
49,CO,4804.88,1141.51,2417.88,21,8.77,1,1894578,139.00,596.00,526.00,357.00,318.00,358.00,100.03,2495.66,3420.66,5,2,3,0,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,4
22,CO,945.99,.00,69.00,4,10.00,1,1896284,0.00,0.00,158.00,0.00,69.00,0.00,399.00,1666.00,1948.85,3,2,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5
46,CO,9078.67,2948.96,6353.69,103,10.00,0,1903111,0.00,8.94,0.00,0.00,0.00,65.00,3519.05,7455.65,8921.86,9,7,2,0,1,1,1,1,1,7,2,4,0,2,6,0,0,21,0,0
22,CO,432.22,.00,432.22,12,7.14,0,1909391,0.00,0.00,0.00,118.00,0.00,0.00,0.00,2786.64,2786.64,7,7,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,5
36,CO,2293,479.00,1416.00,11,10.00,1,1950279,0.00,0.00,79.00,59.00,0.00,0.00,1220.45,3109.45,3557.45,2,2,0,0,1,1,1,1,1,2,1,0,1,0,3,0,0,0,0,7
54,CO,1451.47,778.07,1325.07,7,10.00,1,1950724,0.00,0.00,0.00,78.00,0.00,0.00,778.07,1325.07,1451.47,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
28,CO,1778.75,43.96,516.71,25,0.00,0,1951047,0.00,59.00,0.00,0.00,0.00,25.00,43.96,516.71,573.75,1,1,0,0,1,1,1,1,0,7,4,0,0,2,5,0,0,18,0,0
56,CO,2680.18,798.00,2436.30,4,0.00,1,1951072,0.00,0.00,0.00,0.00,0.00,0.00,798.00,2436.30,2436.30,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2
40,CO,4218.96,469.00,1395.56,31,2.80,1,1939613,0.00,20.00,0.00,0.00,0.00,0.00,1476.00,3634.40,3732.40,4,2,2,0,1,1,1,1,1,0,0,0,0,2,0,0,0,2,0,0
24,CO,1297.6,579.00,1297.60,9,0.00,1,1939713,0.00,0.00,0.00,59.00,228.00,0.00,579.00,1297.60,1297.60,2,2,0,0,0,0,0,0,1,1,1,5,0,0,2,0,0,2,0,7
66,CO,3830,578.00,2063.00,16,8.88,0,1942070,59.00,0.00,552.00,0.00,138.00,179.00,578.00,2243.48,3213.48,4,3,1,0,1,1,1,1,1,12,7,9,0,0,2,0,0,0,0,30
61,CO,2767.65,435.58,1383.65,6,8.53,1,1942086,0.00,0.00,138.00,0.00,138.00,0.00,435.58,1383.65,1570.65,2,2,0,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,4
25,CO,1892.53,523.93,1892.53,12,0.00,1,1916781,0.00,0.00,0.00,0.00,0.00,69.00,523.93,1892.53,1892.53,5,5,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3
36,CO,2765.76,608.00,1769.76,11,0.00,1,1917826,0.00,0.00,69.00,0.00,0.00,0.00,608.00,1769.76,1887.76,1,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,2,0,0
49,CO,2896,709.00,1779.00,13,10.00,1,1918869,0.00,0.00,159.00,0.00,0.00,0.00,709.00,1950.11,2109.11,3,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2
27,CO,1737.85,.00,422.94,5,0.00,1,1919514,0.00,69.00,0.00,0.00,0.00,0.00,0.00,985.08,1573.08,3,3,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,2
56,CO,2139.56,557.15,1128.36,30,10.00,1,1921761,59.00,0.00,0.00,0.00,69.00,0.00,1056.09,2938.56,3318.52,7,7,0,0,1,0,1,0,1,0,2,5,3,0,0,0,0,2,0,8
50,CO,4560.09,233.09,1293.09,117,10.00,1,1942135,0.00,298.00,557.00,0.00,396.00,0.00,704.73,1736.98,2920.98,3,3,0,1,1,1,0,0,0,4,1,0,0,0,1,0,0,0,0,6
65,CO,609,259.00,459.00,6,8.75,1,1942487,0.00,0.00,0.00,0.00,0.00,159.00,259.00,459.00,509.00,5,5,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
44,CO,2705.4,21.40,1871.40,17,10.00,1,1942503,0.00,0.00,316.00,0.00,414.00,0.00,121.93,3496.84,3812.84,2,2,0,0,1,0,1,1,0,3,7,4,1,0,0,0,0,0,0,15
47,CO,1344.58,420.00,1275.68,14,4.37,1,1942654,0.00,0.00,0.00,0.00,239.00,0.00,840.00,1941.82,1941.82,3,2,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2
55,CO,9189.5,597.00,2685.00,7,4.74,1,1942705,295.00,0.00,169.00,0.00,657.00,597.00,597.00,2685.00,3881.00,1,1,0,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,4
36,CO,1434.23,.00,953.07,9,9.50,1,1951442,0.00,0.00,0.00,358.00,0.00,0.00,0.00,1482.07,1482.07,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
53,CO,2965,488.00,1306.00,7,10.00,1,1951533,177.00,69.00,207.00,59.00,0.00,0.00,488.00,1306.00,1562.00,5,2,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
46,CO,1559,648.00,1015.00,6,4.73,1,1952235,0.00,0.00,0.00,99.00,268.00,0.00,648.00,1015.00,1524.00,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0
53,CO,1223,499.00,1223.00,13,10.00,1,1952362,0.00,0.00,0.00,0.00,225.00,0.00,968.00,1741.00,1741.00,4,3,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3
57,CO,7746.63,519.00,2541.85,31,10.00,0,1943790,997.00,238.00,740.00,354.00,690.00,0.00,519.00,2541.85,3700.85,1,1,0,0,1,1,1,1,1,21,14,25,11,5,12,0,0,0,0,88
82,CO,1923.99,330.00,866.99,18,0.00,1,1944809,0.00,0.00,0.00,497.00,0.00,0.00,507.45,1044.44,1522.44,4,4,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,2,0,0
29,CO,3434,2306.00,3305.00,9,10.00,0,1945681,0.00,0.00,129.00,0.00,100.00,0.00,2306.00,3305.00,3305.00,1,1,0,0,0,0,0,1,1,2,5,2,1,1,3,0,0,14,0,0
75,CO,1577.33,382.26,1138.33,10,0.00,1,1946013,0.00,0.00,0.00,0.00,69.00,0.00,382.26,1138.33,1138.33,1,1,0,0,0,1,1,1,1,2,3,0,1,0,0,0,0,0,0,6
48,CO,17106.66,3129.51,6554.43,44,9.55,1,1923667,389.00,483.00,1009.00,236.00,0.00,0.00,3700.55,9536.05,13562.40,6,2,4,1,1,1,1,1,1,3,1,8,0,0,1,0,0,0,0,13
85,CO,4055.2,578.85,1596.87,37,0.00,1,1924692,59.00,276.00,0.00,59.00,0.00,0.00,578.85,1596.87,1719.17,1,1,0,0,1,1,1,1,1,4,5,7,0,0,1,0,0,2,0,15
86,CO,2301.18,285.14,1023.14,7,10.00,1,1924719,236.00,0.00,0.00,0.00,0.00,0.00,285.14,1223.14,1508.06,5,5,0,0,0,1,1,1,1,1,2,6,0,0,1,0,0,0,0,10
44,CO,4486.57,420.00,2390.57,18,8.66,1,1924760,354.00,0.00,716.00,0.00,0.00,0.00,470.00,2921.66,3337.66,5,5,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
47,CO,4395.67,949.67,1925.67,20,10.00,1,1946297,59.00,0.00,69.00,0.00,69.00,0.00,949.67,2492.67,2979.67,2,2,0,0,1,1,1,1,1,2,4,2,1,1,1,0,0,2,0,9
50,CO,7307.58,1350.17,3136.58,19,10.00,1,1946382,0.00,207.00,227.00,413.00,138.00,0.00,1991.30,5754.71,6560.71,3,3,0,1,0,1,0,1,1,0,4,0,0,3,0,0,0,0,0,7
46,CO,4282.65,28.87,883.65,20,6.18,1,1947185,190.66,319.00,55.00,0.00,255.00,0.00,744.87,2840.57,2953.57,7,5,2,0,1,1,1,0,0,0,0,0,0,0,4,0,0,4,0,0
45,CO,5040.02,2727.17,5040.02,30,8.53,1,1947319,0.00,0.00,0.00,0.00,0.00,0.00,2972.47,5360.80,5360.80,4,2,2,0,0,0,0,1,1,8,7,2,0,0,0,0,0,0,0,17
46,CO,5291.39,827.35,3059.39,18,7.24,1,1952553,278.00,596.00,0.00,596.00,0.00,537.00,975.55,3305.67,3305.67,4,2,2,1,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,4
61,CO,3668.63,.00,.00,30,0.00,1,1952839,0.00,429.00,0.00,0.00,0.00,0.00,2170.58,5948.04,6575.47,5,5,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,6,0,0
32,CO,955.14,479.00,955.14,7,0.00,1,1953171,0.00,0.00,0.00,0.00,138.00,0.00,799.54,1613.82,1613.82,2,2,0,0,0,0,0,1,1,2,4,0,0,2,2,0,0,0,0,10
39,CO,1675,149.00,588.00,6,10.00,1,1953814,0.00,0.00,0.00,0.00,0.00,149.00,0.00,1176.00,2182.00,3,3,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,2,0,1
56,CO,4140,1267.00,3996.00,16,7.17,0,1954441,0.00,0.00,0.00,59.00,69.00,0.00,1267.00,3996.00,3996.00,3,3,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,1,0,3
64,CO,2638,494.00,1352.00,14,10.00,0,1925939,0.00,0.00,0.00,0.00,0.00,25.00,494.00,1352.00,1401.00,2,1,1,0,1,1,1,1,1,1,1,2,1,0,0,0,0,5,0,0
62,CO,3752.02,469.00,2426.02,19,10.00,1,1927068,0.00,0.00,0.00,0.00,258.00,0.00,938.00,4315.39,4413.39,5,3,2,0,1,1,1,1,1,5,0,4,1,0,0,0,0,9,0,1
57,CO,610.74,420.00,497.14,16,10.00,1,1933709,80.00,0.00,0.00,0.00,0.00,0.00,615.76,1981.19,2130.19,4,4,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,2,0,2
37,CO,1504.01,.00,56.01,7,0.00,1,1938423,472.00,69.00,199.00,0.00,0.00,0.00,478.00,1506.21,1506.21,2,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2
45,CO,2918,.00,709.00,7,6.52,1,1939693,0.00,0.00,596.00,59.00,0.00,0.00,0.00,2317.16,2524.16,8,6,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
57,CO,4720.04,13.90,200.04,79,8.58,1,1941674,0.00,0.00,220.00,0.00,0.00,0.00,4809.70,12636.41,13789.58,5,3,2,0,0,1,0,0,0,4,4,5,0,5,8,0,0,4,0,22
57,CO,2839.97,1331.00,2839.97,19,10.00,0,1955395,0.00,0.00,0.00,179.00,196.00,577.00,1331.00,2839.97,2839.97,2,2,0,0,0,0,0,1,1,2,2,2,1,0,3,0,0,0,0,10
34,CO,3334.47,298.00,1563.47,11,9.04,1,1956154,295.00,69.00,0.00,0.00,0.00,298.00,298.00,1713.47,2202.47,2,2,0,1,1,1,1,1,0,1,0,0,2,0,2,0,0,1,0,4
45,CO,3738.94,1245.94,1563.94,9,8.56,1,1956315,0.00,0.00,0.00,0.00,318.00,0.00,870.00,2306.00,2725.00,2,2,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,3,0,0
53,CO,1873.19,787.00,1514.74,0,0.00,1,1957006,0.00,0.00,200.00,0.00,69.00,0.00,787.00,1514.74,1959.72,3,2,1,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,4
12,CO,1076.36,934.65,940.36,23,0.00,1,1941951,170.00,0.00,0.00,0.00,0.00,0.00,5169.71,8703.57,8874.73,4,2,2,0,0,0,0,0,1,6,2,3,0,0,0,0,0,0,0,11
54,CO,3245.87,493.87,1410.87,20,10.00,1,1942092,0.00,138.00,0.00,59.00,0.00,0.00,968.94,2743.94,2841.94,3,3,0,1,1,1,1,1,1,5,5,4,1,0,4,0,0,0,0,19
71,CO,3542.98,543.50,1502.98,7,0.00,0,1942117,0.00,933.00,0.00,0.00,138.00,0.00,543.50,1502.98,1502.98,1,1,0,0,1,1,1,1,0,0,4,5,0,0,5,0,0,0,0,14
27,CO,1126.76,613.76,613.76,5,0.00,1,1942342,0.00,276.00,237.00,0.00,0.00,0.00,613.76,613.76,850.76,1,1,0,0,0,0,0,0,1,1,3,0,2,0,5,0,0,0,0,11
51,CO,12576.76,956.00,2894.00,23,9.33,1,1942501,0.00,0.00,0.00,149.00,0.00,537.00,464.42,2738.20,3519.30,4,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
46,CO,9730.05,1999.24,5571.05,61,10.00,1,1947518,50.00,50.00,50.00,50.00,50.00,25.00,5804.24,14384.01,14822.77,4,2,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,0,0
50,CO,1065,179.00,338.00,2,0.00,1,1947567,0.00,159.00,0.00,149.00,159.00,179.00,179.00,338.00,487.00,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
56,CO,4460.56,1079.00,3864.56,13,10.00,1,1947620,596.00,0.00,0.00,1372.00,954.00,1074.00,741.26,4625.31,4625.31,4,4,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,4
60,CO,3059.98,688.68,1882.98,13,10.00,1,1947635,0.00,0.00,0.00,59.00,138.00,179.00,688.68,1882.98,1882.98,6,6,0,1,1,0,1,1,1,0,1,0,0,0,4,0,0,0,0,5
48,CO,1285.5,.00,370.00,3,10.00,1,1957124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370.00,474.11,1,1,0,0,0,1,1,0,0,0,1,5,1,0,0,0,0,0,0,7
47,CO,1252.94,634.94,1252.94,6,10.00,1,1957331,0.00,0.00,0.00,0.00,69.00,0.00,634.94,1252.94,1252.94,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,3
30,CO,3497.78,509.07,1672.78,14,0.00,0,1958137,0.00,0.00,69.00,0.00,276.00,0.00,509.07,2299.78,3522.78,3,3,0,1,1,1,1,1,1,10,11,13,2,5,7,0,0,0,0,48
43,CO,19272.32,4699.56,8960.47,33,10.00,1,1958169,385.00,400.00,299.00,149.00,0.00,0.00,4734.38,9510.01,14836.63,5,2,3,0,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,6
49,CO,2177,588.00,1342.00,5,0.00,1,1947702,0.00,159.00,307.00,436.00,318.00,179.00,588.00,1342.00,1500.00,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3
57,CO,6567.11,956.00,2867.00,13,0.00,0,1947752,531.00,0.00,69.00,236.00,179.00,0.00,956.00,3074.00,4049.11,4,4,0,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7
27,CO,1312.06,630.99,1190.12,7,0.00,1,1948002,0.00,0.00,0.00,0.00,0.00,0.00,630.99,1609.12,1810.06,2,2,0,0,0,0,0,1,1,3,1,0,0,1,4,0,0,1,0,8
47,CO,11823.06,266.59,2405.77,43,0.00,1,1948203,440.90,59.26,238.40,67.26,0.00,20.69,1641.03,10392.81,14310.96,7,3,4,1,1,1,1,0,0,6,3,6,0,4,0,0,0,0,0,19
49,CO,7318.22,.00,3223.22,15,10.00,1,1958628,17.76,100.00,564.16,694.27,138.00,0.00,0.00,3223.22,4433.22,1,1,0,0,1,1,1,1,0,0,3,0,0,0,1,0,0,0,0,4
32,CO,3205.75,1052.66,3135.47,23,10.00,0,1958712,0.00,0.00,0.00,0.00,0.00,0.00,2212.65,7121.08,7233.21,6,6,0,0,0,0,1,1,1,5,6,4,1,0,4,0,0,20,0,0
61,CO,7323,1724.00,3358.00,25,0.00,1,1960125,0.00,69.00,159.00,149.00,576.00,0.00,2536.58,4499.31,5023.31,5,5,0,1,1,1,1,0,1,0,0,2,3,0,1,0,0,0,0,6
41,CO,977,398.00,977.00,6,5.53,1,1960675,0.00,0.00,0.00,0.00,0.00,398.00,398.00,1088.00,1088.00,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
44,CO,4404.36,1438.74,3884.42,32,10.00,1,1961452,0.00,0.00,0.00,506.00,0.00,0.00,1761.72,5525.88,5675.88,5,3,2,0,0,1,0,1,1,2,2,3,0,0,0,0,0,0,0,7
29,CO,536.58,.00,536.58,5,10.00,1,1948522,0.00,0.00,0.00,0.00,0.00,0.00,199.00,991.14,991.14,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
46,CO,6382.14,1415.89,3254.58,16,10.00,1,1948755,118.00,69.00,774.00,118.00,234.00,0.00,856.89,3254.58,5086.80,2,2,0,1,1,1,1,1,1,1,0,3,0,0,1,0,0,3,0,2
53,CO,2603.85,199.00,1406.85,7,0.00,1,1948855,0.00,0.00,229.00,398.00,207.00,199.00,199.00,1406.85,1635.85,1,1,0,1,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6
42,CO,10902.93,2492.99,4898.07,28,0.00,1,1949325,514.93,0.00,79.00,59.00,414.00,0.00,3370.33,6250.14,10629.98,6,2,4,1,1,1,1,1,1,5,3,3,7,0,1,0,0,0,0,19
27,CO,2880.97,420.00,1441.71,15,10.00,1,1949576,0.00,69.00,179.00,0.00,69.00,0.00,420.00,1441.71,1619.82,1,1,0,1,1,1,1,1,1,1,2,3,0,1,3,0,0,3,0,7
49,CO,7224.15,2446.11,4790.15,29,9.74,0,1962147,0.00,0.00,0.00,0.00,424.00,0.00,3535.51,7935.17,8499.17,3,2,1,1,1,1,1,1,1,0,0,3,0,0,8,0,0,0,0,11
34,CO,1281.22,107.76,207.61,26,9.09,0,1962395,59.00,0.00,0.00,0.00,0.00,0.00,107.76,207.61,323.12,1,1,0,0,1,0,0,0,0,3,3,2,2,1,4,0,0,0,0,15
38,CO,2533,1158.00,2533.00,19,5.61,1,1963876,0.00,0.00,0.00,0.00,396.00,0.00,1337.00,2831.00,2831.00,3,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3
29,CO,1375,927.00,1375.00,9,6.55,1,1964226,0.00,0.00,0.00,0.00,0.00,597.00,927.00,1375.00,1375.00,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,2,0,1
41,CO,2969.39,530.00,1903.39,25,10.00,1,1943494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0,0,0,1,1,0,1,0,0,3,2,1,1,0,0,0,0,7
48,CO,996,.00,996.00,7,0.00,1,1943769,0.00,0.00,0.00,318.00,0.00,0.00,0.00,996.00,996.00,4,3,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,4
78,CO,568,.00,349.00,18,10.00,1,1945243,0.00,0.00,0.00,0.00,0.00,0.00,1222.09,2721.97,2819.97,2,2,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,5,0,1
56,CO,10604.17,4486.00,7842.17,50,0.00,0,1945332,0.00,59.00,439.00,1094.00,1057.00,118.00,5099.41,9692.18,10783.63,9,8,1,1,1,1,1,1,1,1,1,2,0,0,3,0,0,7,0,0
52,CO,11633.75,1550.22,5819.25,44,0.00,1,1946370,193.44,591.00,98.84,0.00,206.58,89.69,1560.79,5904.24,7226.99,2,1,1,1,1,1,1,1,1,4,5,0,0,1,4,0,0,0,0,14
