Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,IsDeleted,ThreeYearVisitCount,SkiAbility,NearestMajorAirportCode,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,HouseholdIncome,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,HouseholdCreateDate,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5
70,Golden,CO,80403,3635.25,503.32,1467.25,False,22,NULL,DEN,10.00,True,True,1,2109694,354.00,69.00,0.00,0.00,0.00,0.00,503.32,1467.25,1516.25,NULL,2,2,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,1,1,3,0,0,1,0,0,0,0,6
49,Golden,CO,80401,3708.84,.00,21.63,False,2,NULL,DEN,10.00,True,True,1,1030627,342.00,0.00,163.90,0.00,0.00,0.00,339.00,390.80,1795.80,NULL,2,1,1,2015-09-02 11:38:17.000,1,1,1,0,0,0,7,0,1,0,0,1,0,0,0,0,9
34,Denver,CO,80238,1389.1,.00,19.00,False,4,NULL,DEN,10.00,True,True,1,1703037,354.00,69.00,69.00,19.00,0.00,0.00,0.00,817.00,886.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,10,2,1,0,2,1,0,0,0,0,16
49,Fort Collins,CO,80525,3412.79,1500.00,3048.79,False,20,NULL,DEN,9.05,True,True,1,1855912,59.00,0.00,99.00,0.00,0.00,0.00,2097.00,5290.37,5698.83,NULL,4,3,1,2016-07-21 03:00:07.000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
34,Boulder,CO,80304,1027,.00,220.00,False,29,NULL,DEN,10.00,True,True,1,1966182,398.00,0.00,0.00,0.00,0.00,0.00,935.26,3317.17,3593.17,NULL,5,5,0,2015-09-02 11:38:17.000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
46,Fraser,CO,80442,7755,1022.00,3734.00,False,6,NULL,DEN,10.00,True,True,0,1957526,200.00,0.00,0.00,0.00,0.00,0.00,1048.99,3785.77,4941.77,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,1,0,1,4,1,4,0,0,0,0,11
51,Arvada,CO,80005,2464.88,98.13,558.48,False,87,NULL,DEN,6.54,True,True,1,1131703,177.00,0.00,149.00,0.00,0.00,0.00,3548.94,10563.32,11106.93,NULL,7,5,2,2016-04-04 05:00:07.000,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3
36,Littleton,CO,80130,2013.74,.00,97.00,False,11,NULL,DEN,0.00,True,True,1,1976696,0.00,0.00,158.00,97.00,0.00,0.00,937.90,2321.70,4109.35,NULL,8,6,2,2016-02-10 05:00:07.000,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,3
29,Littleton,CO,80128,2392.74,.00,1387.74,False,3,NULL,DEN,0.00,True,True,1,1322368,177.00,69.00,0.00,0.00,0.00,0.00,0.00,1387.74,1387.74,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,0,1,1,0,3,0,2,0,0,4,0,0,0,0,9
50,Denver,CO,80237,12579.05,2674.40,9346.40,False,45,NULL,DEN,0.00,True,True,1,1823031,780.00,298.00,586.00,1015.00,1935.00,1158.00,2745.89,9619.57,10543.57,NULL,6,4,2,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,2,0,0,0,1,0,0,0,0,3
51,Denver,CO,80238,16323.81,1698.15,6293.06,False,20,NULL,DEN,10.00,True,True,1,1574610,230.00,215.00,300.00,0.00,169.00,0.00,1814.19,6645.81,7650.81,NULL,6,3,3,2015-09-02 11:38:17.000,1,1,1,1,1,1,4,3,3,1,1,0,0,0,0,0,12
35,Fraser,CO,80442,3034,420.00,1831.00,False,13,NULL,DEN,0.00,True,True,0,1369378,118.00,69.00,0.00,0.00,483.00,0.00,420.00,1831.00,1880.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,1,1,1,1,9,5,3,4,1,7,0,0,0,0,29
38,Denver,CO,80206,548,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1516777,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
43,Lone Tree,CO,80124,2941.29,.00,1330.29,False,10,NULL,DEN,10.00,True,True,1,1979584,139.00,447.00,447.00,447.00,0.00,0.00,537.00,2399.42,2915.42,NULL,6,2,4,2015-09-02 11:38:17.000,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3
58,Denver,CO,80231,2060.54,2.78,941.54,False,77,NULL,DEN,5.35,True,True,1,1014640,0.00,0.00,0.00,118.00,0.00,0.00,4963.50,25307.35,33137.43,NULL,7,7,0,2016-04-07 05:00:07.000,0,0,1,1,0,0,4,6,7,2,2,10,0,0,0,0,31
60,Denver,CO,80247,2155,469.00,1327.00,False,20,NULL,DEN,5.75,True,True,1,2077838,0.00,0.00,0.00,0.00,0.00,0.00,938.00,2654.00,2752.00,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
39,Lafayette,CO,80026,1123,.00,276.00,False,14,NULL,DEN,10.00,True,True,1,1984021,59.00,0.00,0.00,0.00,276.00,0.00,1996.00,3865.47,4658.38,NULL,4,2,2,2015-09-02 11:38:17.000,0,0,1,0,0,0,2,3,0,0,2,5,0,0,0,0,12
41,Longmont,CO,80504,1668,.00,379.00,False,9,NULL,DEN,10.00,True,True,1,1844405,295.00,69.00,0.00,59.00,0.00,0.00,249.88,1107.22,1234.22,NULL,4,3,1,2015-09-02 11:38:17.000,1,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,5
45,Boulder,CO,80302,728,579.00,579.00,False,4,NULL,DEN,0.00,True,True,1,22849403,149.00,0.00,0.00,0.00,0.00,0.00,1224.54,1224.54,1224.54,NULL,2,2,0,2015-12-15 05:00:05.000,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2
47,Granby,CO,80446,6403.84,1498.00,2778.84,False,35,NULL,DEN,9.76,True,True,0,1463338,0.00,0.00,0.00,0.00,0.00,0.00,1192.73,4222.89,4428.89,NULL,5,3,2,2015-09-02 11:38:17.000,1,1,1,1,0,0,3,3,3,2,5,6,0,0,0,0,22
15,Denver,CO,80207,2658.73,823.14,1685.42,False,22,NULL,DEN,10.00,True,True,1,1443650,0.00,0.00,0.00,0.00,0.00,1076.00,1262.14,4215.48,4914.96,NULL,6,4,2,2015-12-07 05:00:07.000,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3
32,Denver,CO,80206,1269,.00,1269.00,False,12,NULL,DEN,0.00,True,True,1,1865756,0.00,0.00,0.00,0.00,0.00,298.00,0.00,1269.00,1269.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2
69,Centennial,CO,80015,999.68,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1047398,59.00,0.00,159.00,0.00,0.00,0.00,0.00,0.00,531.68,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,6
50,Denver,CO,80220,12962.86,716.07,5190.40,False,35,NULL,DEN,0.00,True,True,1,1348840,430.00,296.00,100.00,326.00,138.00,0.00,2460.42,7188.46,7831.71,NULL,7,4,3,2015-09-02 11:38:17.000,1,1,1,1,1,1,5,4,1,0,0,7,0,0,0,0,17
48,Colorado Springs,CO,80916,1108,.00,419.00,False,2,NULL,DEN,0.00,True,True,0,1752062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,419.00,419.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3
30,Littleton,CO,80127,577,.00,.00,False,0,NULL,DEN,0.00,True,True,1,3816145,0.00,0.00,158.00,0.00,0.00,0.00,147.00,1571.00,3225.53,NULL,5,5,0,2016-04-01 05:00:07.000,0,0,1,0,0,0,9,0,0,0,0,6,0,0,0,0,15
54,Evergreen,CO,80439,3849.5,878.00,2314.50,False,12,NULL,DEN,10.00,True,True,1,2122435,0.00,0.00,141.00,0.00,69.00,0.00,878.00,2353.03,2600.31,NULL,2,1,1,2015-09-02 11:38:17.000,0,1,1,1,1,1,2,0,2,0,0,3,0,0,0,0,7
52,Winter Park,CO,80482,25024.68,7315.99,15219.18,False,44,NULL,DEN,9.88,True,True,0,1371920,619.00,552.00,0.00,0.00,730.00,120.00,7315.99,15219.18,15317.18,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,9,1,5,7,2,0,0,0,0,26
54,Castle Rock,CO,80109,2018.99,796.99,1015.99,False,6,NULL,DEN,10.00,True,True,1,1363925,298.00,169.00,0.00,0.00,219.00,79.00,796.99,1015.99,1015.99,NULL,3,3,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,3
61,Denver,CO,80210,558,.00,.00,False,0,NULL,DEN,10.00,False,True,1,1955136,149.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,4
32,Fort Collins,CO,80526,1096,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1131371,177.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,69.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,0,0,0,5,0,1,0,1,2,0,0,0,0,9
52,Englewood,CO,80112,2709.95,.00,339.00,False,2,NULL,DEN,10.00,True,True,1,1146270,278.00,318.00,0.00,0.00,0.00,0.00,0.00,339.00,339.00,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,4
55,Littleton,CO,80127,3779,399.00,1718.00,False,9,NULL,DEN,10.00,True,True,1,1754604,0.00,0.00,436.00,0.00,0.00,0.00,471.15,1790.15,2893.15,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,3,1,3,2,3,4,0,0,0,0,16
30,Parker,CO,80134,477,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1836742,118.00,0.00,149.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,4,4,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,2,0,3,1,0,2,0,0,0,0,8
27,Denver,CO,80211,2097,.00,758.00,False,14,NULL,DEN,8.19,True,True,1,2131234,0.00,0.00,69.00,0.00,318.00,0.00,398.00,2589.00,2658.00,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32,Denver,CO,80202,1505,.00,318.00,False,2,NULL,DEN,0.00,True,True,1,1172049,0.00,0.00,0.00,0.00,318.00,0.00,0.00,352.15,352.15,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,0,0,2,1,1,2,0,0,0,0,6
28,Denver,CO,80215,727,4.00,299.00,False,30,NULL,DEN,10.00,True,True,1,1046519,0.00,0.00,69.00,295.00,0.00,0.00,3159.97,6460.68,6864.68,NULL,5,5,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,1,3,2,2,1,0,0,0,0,10
63,Golden,CO,80401,5103.46,1508.41,2314.58,False,50,NULL,DEN,10.00,True,True,1,1404987,59.00,276.00,0.00,0.00,0.00,308.00,1508.41,2533.74,2610.33,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
27,Golden,CO,80401,4011,114.00,114.00,False,10,NULL,DEN,10.00,True,True,1,2078124,0.00,159.00,796.00,0.00,0.00,114.00,1762.88,4024.59,5001.59,NULL,5,5,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,3,0,0,1,1,2,0,0,0,0,7
51,Granby,CO,80446,7786.63,382.71,1702.68,False,10,NULL,DEN,10.00,True,True,0,1706638,417.00,339.00,477.24,118.00,0.00,179.00,382.71,1744.57,3305.57,NULL,8,4,4,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,0,3,0,1,0,0,0,0,4
64,Golden,CO,80401,1736.83,305.96,309.83,False,16,NULL,DEN,10.00,True,True,1,3534348,100.00,100.00,474.00,280.00,0.00,298.00,305.96,607.83,607.83,NULL,1,1,0,2015-09-18 07:00:05.000,0,1,0,1,1,0,4,4,3,5,2,2,0,0,0,0,20
34,Denver,CO,80211,2533,420.00,1278.00,False,10,NULL,DEN,0.00,True,True,1,1420404,59.00,0.00,0.00,0.00,0.00,0.00,420.00,1278.00,1327.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
54,Denver,CO,80230,9643.41,1543.38,5547.82,False,25,NULL,DEN,10.00,True,True,1,1590245,0.00,0.00,365.00,59.00,69.00,0.00,1564.01,5601.54,6215.83,NULL,6,5,1,2015-09-02 11:38:17.000,1,0,1,1,1,1,5,4,1,0,2,0,0,0,0,0,12
44,Golden,CO,80403,9042.97,98.00,3091.59,False,19,NULL,DEN,10.00,True,True,1,1175298,236.00,253.00,200.00,0.00,614.00,0.00,98.00,5002.23,5498.27,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,1,1,0,1,6,1,0,1,3,0,0,0,0,12
55,Golden,CO,80403,8971.27,583.64,3674.79,False,49,NULL,DEN,10.00,True,True,1,1665908,635.00,690.00,434.00,967.00,358.00,477.00,982.64,5399.72,8304.11,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,1,0,9,0,0,0,0,1,0,0,0,0,10
30,Boulder,CO,80302,2791.86,.00,1076.00,False,5,NULL,DEN,10.00,True,False,1,1962438,177.00,0.00,0.00,118.00,0.00,0.00,0.00,1076.00,1565.00,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,1,1,1,0,2,1,2,0,0,6,0,0,0,0,11
70,Littleton,CO,80120,3164.12,592.54,1288.12,False,7,NULL,DEN,10.00,True,True,1,1953782,0.00,0.00,0.00,59.00,0.00,0.00,0.00,1288.12,1797.12,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,0,0,1,0,1,6,0,0,0,0,8
39,Winter Park,CO,80482,4006.82,433.54,1318.62,False,7,NULL,DEN,0.00,True,True,0,1839945,0.00,207.00,414.00,177.00,0.00,0.00,433.54,1318.62,2121.62,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,3,2,3,3,1,1,0,0,0,0,13
62,Arvada,CO,80004,2587.4,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1583627,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,2,1,2,0,0,1,0,0,0,0,6
53,Boulder,CO,80302,3774.53,-276.63,1793.10,False,28,NULL,DEN,0.00,True,True,1,22847508,596.00,138.00,158.00,59.00,207.00,0.00,11.37,1793.10,1951.10,NULL,2,2,0,2016-08-13 03:00:09.000,0,1,0,1,1,1,0,0,0,1,0,2,0,0,0,0,3
23,Evergreen,CO,80439,3291.46,449.00,1875.46,False,14,NULL,DEN,10.00,True,True,1,1435535,0.00,0.00,0.00,0.00,0.00,0.00,627.00,2156.00,2755.00,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,0,1,5,4,3,2,0,8,0,0,0,0,22
69,Denver,CO,80209,1089,269.00,1145.00,False,5,NULL,DEN,0.00,True,True,1,2154998,0.00,0.00,0.00,0.00,876.00,807.00,269.00,1145.00,1145.00,NULL,4,3,1,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,4
44,Littleton,CO,80127,6135,98.00,2380.00,False,11,NULL,DEN,8.63,True,True,1,1178547,59.00,0.00,0.00,0.00,159.00,0.00,98.00,2449.00,3246.00,NULL,6,2,4,2015-09-02 11:38:17.000,1,1,1,1,1,0,2,0,3,1,1,0,0,0,0,0,7
49,Littleton,CO,80126,5912,1366.00,1366.00,False,4,NULL,DEN,10.00,True,True,1,1336288,298.00,927.00,898.00,0.00,0.00,179.00,1371.00,4503.00,5796.00,NULL,6,5,1,2015-09-18 07:00:05.000,0,1,1,0,0,1,1,0,1,0,0,2,0,0,0,0,4
46,Castle Rock,CO,80109,1008.61,.00,266.45,False,3,NULL,DEN,10.00,True,True,1,1896258,0.00,169.00,0.00,97.00,69.00,0.00,0.00,442.45,442.45,NULL,4,2,2,2015-09-02 11:38:17.000,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
55,Lakewood,CO,80228,3995,1162.11,2300.00,False,13,NULL,DEN,6.99,True,True,1,1408920,59.00,0.00,0.00,0.00,345.00,0.00,2160.11,3325.27,3325.27,NULL,5,5,0,2016-04-03 05:00:06.000,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
73,Boulder,CO,80304,887,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1371897,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,Evergreen,CO,80439,1006,.00,.00,False,0,NULL,DEN,0.00,True,True,1,2155502,0.00,69.00,79.00,0.00,0.00,0.00,0.00,0.00,79.00,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
40,Denver,CO,80209,8624.9,1194.87,2037.56,False,23,NULL,DEN,9.04,True,True,1,2258825,143.00,0.00,0.00,234.72,69.00,9.00,1199.87,5669.26,7277.56,NULL,7,3,4,2016-01-03 05:00:09.000,1,1,1,0,0,0,7,2,3,2,6,4,0,0,0,0,24
56,Denver,CO,80210,2830.26,.00,1268.43,False,15,NULL,DEN,10.00,True,True,1,1720724,149.00,515.00,159.00,506.00,456.00,0.00,0.00,2083.10,2781.21,NULL,4,1,3,2015-09-02 11:38:17.000,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3
55,Denver,CO,80215,4375.84,552.14,3202.82,False,23,NULL,DEN,8.97,True,True,1,1998611,338.00,0.00,0.00,249.00,0.00,0.00,83.14,3392.73,3501.73,NULL,3,2,1,2015-09-02 11:38:17.000,0,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,6
25,Englewood,CO,80110,1073.62,638.00,837.62,False,6,NULL,DEN,0.00,True,True,1,1223805,236.00,0.00,0.00,118.00,69.00,0.00,638.00,837.62,837.62,NULL,3,3,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,3,0,4,0,0,8,0,0,0,0,15
51,Denver,CO,80206,4813.69,579.00,3355.84,False,25,NULL,DEN,10.00,True,True,1,3343959,700.00,0.00,0.00,354.00,0.00,0.00,620.44,5237.66,5652.66,NULL,5,3,2,2015-09-02 11:38:17.000,0,0,0,0,1,1,1,4,0,0,2,2,0,0,0,0,9
60,Centennial,CO,80112,2627.04,569.01,1920.04,False,15,NULL,DEN,8.26,True,True,1,2086647,628.00,0.00,79.00,118.00,197.00,0.00,10.01,1920.04,1999.04,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,1,1,1,2,10,0,1,0,0,0,0,0,0,13
33,Denver,CO,80210,1658.32,75.00,732.00,False,7,NULL,DEN,4.85,True,True,1,1742712,0.00,0.00,0.00,0.00,0.00,0.00,75.00,732.00,1241.00,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,1,1,0,0,0,1,1,2,0,1,0,0,0,0,5
42,Denver,CO,80211,591.17,.00,.00,False,0,NULL,DEN,0.00,True,True,1,2086504,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,2,2,0,2016-06-19 03:00:07.000,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4
36,Conifer,CO,80433,1083.56,578.00,578.00,False,1,NULL,DEN,0.00,True,False,1,1456026,354.00,0.00,0.00,0.00,0.00,0.00,578.00,578.00,578.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,0,0,3,0,1,7,0,0,0,0,11
60,Wheat Ridge,CO,80033,9449.42,1057.00,3158.70,False,11,NULL,DEN,10.00,True,True,1,1759174,1337.00,367.00,824.00,354.00,138.00,199.00,1057.00,3503.70,4411.70,NULL,7,7,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,6,4,2,0,1,4,0,0,0,0,17
61,Monument,CO,80132,3244,.00,2131.00,False,8,NULL,DEN,10.00,True,True,0,2131476,447.00,338.00,308.00,177.00,118.00,0.00,0.00,2190.00,2349.00,NULL,3,3,0,2015-09-02 11:38:17.000,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2
48,Eaton,CO,80615,1017,.00,.00,False,0,NULL,DEN,0.00,True,False,1,1860602,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
50,Tabernash,CO,80478,4372.01,1176.08,2416.01,False,19,NULL,DEN,0.00,True,True,0,2077596,112.00,138.00,0.00,0.00,0.00,0.00,1198.08,2438.01,2438.01,NULL,5,4,1,2015-09-02 11:38:17.000,1,1,1,1,1,1,7,1,2,4,1,3,0,0,0,0,18
58,Denver,CO,80220,3174.35,957.08,2011.36,False,14,NULL,DEN,0.00,True,True,1,1422000,477.00,596.00,69.00,447.00,477.00,537.00,1320.08,2885.36,3691.68,NULL,4,3,1,2015-09-02 11:38:17.000,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
69,Golden,CO,80403,2787.88,420.00,1330.23,False,9,NULL,DEN,9.09,True,True,1,1591623,59.00,0.00,0.00,0.00,0.00,0.00,420.00,1330.23,1769.23,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
57,Denver,CO,80218,5237.09,613.74,2534.90,False,6,NULL,DEN,0.00,True,True,1,1142075,100.00,0.00,0.00,0.00,0.00,0.00,613.74,2534.90,2534.90,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,6,5,3,1,2,4,0,0,0,0,21
76,Evergreen,CO,80439,217.19,.00,25.94,False,171,NULL,DEN,10.00,True,False,1,1665214,10.00,0.00,0.00,0.00,0.00,0.00,968.15,1999.55,2055.42,NULL,4,4,0,2015-09-02 11:38:17.000,0,0,0,1,0,0,3,3,6,1,0,5,0,0,0,0,18
35,Fort Collins,CO,80524,2446.63,469.00,1460.63,False,12,NULL,DEN,10.00,True,True,1,1985219,118.00,0.00,0.00,0.00,0.00,0.00,469.00,971.63,1460.63,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,2
60,Littleton,CO,80120,3025.21,.00,9.94,False,8,NULL,DEN,0.00,True,True,1,1942033,149.00,169.00,0.00,0.00,0.00,0.00,398.00,930.42,1248.42,NULL,6,6,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,2,1,3,1,3,3,0,0,0,0,13
50,Englewood,CO,80111,3941.02,1919.66,3941.02,False,30,NULL,DEN,7.58,True,True,1,2186060,0.00,0.00,0.00,0.00,69.00,0.00,2148.07,4259.75,4259.75,NULL,5,2,3,2015-09-02 11:38:17.000,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3
39,Fort Collins,CO,80521,2267,449.00,889.00,False,0,NULL,DEN,8.50,True,True,1,1988027,118.00,0.00,0.00,0.00,0.00,0.00,1175.94,2431.48,3050.48,NULL,4,3,1,2015-10-23 05:00:05.000,1,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,3
64,Denver,CO,80207,3105.38,469.00,1543.00,False,15,NULL,DEN,9.69,True,True,1,1477752,177.00,0.00,69.00,177.00,69.00,0.00,469.00,1543.00,1661.00,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,0,0,0,3,0,0,0,0,3
34,Fort Collins,CO,80521,2306,.00,639.00,False,2,NULL,DEN,10.00,True,True,1,1506139,0.00,0.00,319.00,0.00,200.00,0.00,0.00,639.00,758.00,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,1,0,1,0,0,1,2,2,1,0,0,0,0,0,6
52,Englewood,CO,80112,4804.9,1265.05,2572.90,False,26,NULL,DEN,0.00,True,True,1,1703004,0.00,138.00,0.00,118.00,0.00,0.00,1265.05,2687.75,3106.75,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,4,1,1,1,2,0,0,0,0,11
66,Boulder,CO,80301,944,.00,398.00,False,32,NULL,DEN,0.00,True,True,1,2260169,177.00,0.00,0.00,0.00,398.00,0.00,1143.81,3754.84,4201.84,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
64,Fort Collins,CO,80524,29770.73,5682.06,18475.85,False,53,NULL,DEN,8.93,True,True,1,1958352,286.00,376.00,110.00,118.00,207.00,0.00,5898.50,17889.38,20388.55,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,0,1,3,0,0,0,0,0,0,0,4
40,Denver,CO,80230,1445,1137.00,1137.00,False,3,NULL,DEN,1.51,True,True,1,1540726,118.00,0.00,0.00,0.00,0.00,149.00,1137.00,1137.00,1137.00,NULL,5,2,3,2016-05-30 05:00:06.000,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,7
36,Littleton,CO,80120,628.29,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1175165,534.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,10
47,Louisville,CO,80027,10429.79,716.00,1593.57,False,3,NULL,DEN,10.00,True,True,1,1450135,100.00,0.00,0.00,0.00,636.00,716.00,716.00,1593.57,1702.65,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,0,0,0,4,4,1,0,3,17,0,0,0,0,29
31,Winter Park,CO,80482,2043,389.00,1147.00,False,8,NULL,DEN,0.00,True,True,0,1950732,0.00,138.00,0.00,0.00,0.00,0.00,828.00,2364.00,2364.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,0,1,1,1,4,2,6,1,1,6,0,0,0,0,20
71,Castle Rock,CO,80108,1476,750.00,848.00,False,8,NULL,DEN,0.00,True,True,1,2114287,0.00,0.00,0.00,0.00,0.00,0.00,750.00,848.00,848.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3
56,Golden,CO,80403,846,.00,159.00,False,7,NULL,DEN,0.00,True,True,1,1482893,149.00,477.00,0.00,517.00,0.00,0.00,398.00,828.00,1385.00,NULL,3,2,1,2015-10-18 05:00:06.000,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,4
56,Winter Park,CO,80482,3565.42,498.94,1963.42,False,16,NULL,DEN,0.00,True,True,0,2212509,118.00,138.00,0.00,0.00,552.00,0.00,498.94,1963.42,2032.42,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2
